home_team,away_team,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,Attendance,Venue,Officials,Round,Date,Score,Referee,Notes,Host,Year,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long,year,home_version,home_continent,home_is_host,home_goals_scored_last_4y,home_goals_received_last_4y,home_wins_last_4y,home_losses_last_4y,home_draws_last_4y,home_world_cup_titles_before,home_squad_total_market_value_eur,home_fifa_rank_pre_tournament,home_fifa_points_pre_tournament,home_squad_avg_age,home_world_cup_participations_before,home_groups_passed_before,home_round16_before,home_quarterfinals_before,home_semifinals_before,home_finals_before,home_winner,home_finalist,home_semi_finalist,home_quarter_finalist,away_version,away_continent,away_is_host,away_goals_scored_last_4y,away_goals_received_last_4y,away_wins_last_4y,away_losses_last_4y,away_draws_last_4y,away_world_cup_titles_before,away_squad_total_market_value_eur,away_fifa_rank_pre_tournament,away_fifa_points_pre_tournament,away_squad_avg_age,away_world_cup_participations_before,away_groups_passed_before,away_round16_before,away_quarterfinals_before,away_semifinals_before,away_finals_before,away_winner,away_finalist,away_semi_finalist,away_quarter_finalist,match_result
Korea Republic,USA,1,,,1,,,Guus Hiddink,,Bruce Arena,,60778,"Daegu Main Stadium, Daegu",,Group stage,2002-06-10,1–1,,,"Korea Republic, Japan",2002,Ahn Jung-hwan · 78,Clint Mathis · 24,['78&rsquor;|1:1|Ahn Jung-hwan'],['24&rsquor;|0:1|Clint Mathis'],,,,,,,,,,,,,,,['80&rsquor;|1:1|Hong Myung-bo'],"['30&rsquor;|0:1|Frankie Hejduk', '39&rsquor;|0:1|Jeff Agoos']","['38&rsquor;|0:1|Lee Chun-soo|for Park Ji-sung', '56&rsquor;|0:1|Ahn Jung-hwan|for Hwang Sun-hong', '69&rsquor;|0:1|Choi Yong-soo|for Yoo Sang-chul']","['75&rsquor;|0:1|Eddie Lewis|for DaMarcus Beasley', '82&rsquor;|1:1|Josh Wolff|for Clint Mathis']",2002,2002,Asia,1,95,60,28,14,23,0,,40,603.0,27.13,5,0,0,0,0,0,0,0,1,1,2002,North America,0,91,46,30,16,13,0,,13,690.0,28.76,6,3,2,1,1,0,0,0,0,1,Draw
Tunisia,Belgium,1,,,1,,,Ammar Souayah,,Robert Waseige,,39700,"Ōita Bank Dome, Ōita",,Group stage,2002-06-10,1–1,,,"Korea Republic, Japan",2002,Raouf Bouzaiene · 17,Marc Wilmots · 13,['17&rsquor;|1:1|Raouf Bouzaiene'],['13&rsquor;|0:1|Marc Wilmots'],,,,,,,,,,,,,,,"['22&rsquor;|1:1|Hassen Gabsi', '43&rsquor;|1:1|Kaies Ghodhbane', '68&rsquor;|1:1|Hatem Trabelsi', '69&rsquor;|1:1|Mourad Melki']",['40&rsquor;|1:1|Daniel Van Buyten'],"['67&rsquor;|1:1|Adel Sellimi|for Hassen Gabsi', '77&rsquor;|1:1|Ali Zitouni|for Ziad Jaziri', '88&rsquor;|1:1|Zoubeir Baya|for Mourad Melki']","['46&rsquor;|1:1|Wesley Sonck|for Gert Verheyen', '46&rsquor;|1:1|Sven Vermant|for Branko Strupar', '74&rsquor;|1:1|Mbo Mpenza|for Timmy Simons']",2002,2002,Africa,0,85,44,23,11,16,0,,31,635.0,27.48,2,0,0,0,0,0,0,0,0,0,2002,Europe,0,66,43,17,11,12,0,,23,653.0,29.45,10,6,5,1,1,0,0,0,0,0,Draw
Portugal,Poland,4,,,0,,,António Luís Alves Ribeiro Oliveira,,Jerzy Engel,,31000,"Jeonju World Cup Stadium, Jeonju",,Group stage,2002-06-10,4–0,,,"Korea Republic, Japan",2002,Pauleta · 14|Pauleta · 65|Pauleta · 77|Rui Costa · 88,,"['14&rsquor;|1:0|Pauleta', '65&rsquor;|2:0|Pauleta', '77&rsquor;|3:0|Pauleta', '88&rsquor;|4:0|Rui Costa']",,,,,,,,,,,,,,,,"['25&rsquor;|1:0|Nuno Frechaut', '27&rsquor;|1:0|Jorge Costa', '31&rsquor;|1:0|Rui Costa']","['21&rsquor;|1:0|Piotr Świerczewski', '39&rsquor;|1:0|Arkadiusz Bąk']","['60&rsquor;|1:0|Rui Costa|for João Pinto', '63&rsquor;|1:0|Beto|for Nuno Frechaut', '69&rsquor;|2:0|Capucho|for Sérgio Conceição']","['17&rsquor;|1:0|Arkadiusz Bąk|for Radosław Kałużny', '56&rsquor;|1:0|Marcin Żewłakow|for Maciej Żurawski', '71&rsquor;|2:0|Tomasz Rząsa|for Michał Żewłakow']",2002,2002,Europe,0,109,33,28,5,9,0,,5,726.0,28.29,2,1,0,1,1,0,0,0,0,0,2002,Europe,0,63,41,21,10,12,0,,38,615.0,28.78,5,5,2,2,2,0,0,0,0,0,Home Win
Mexico,Ecuador,2,,,1,,,Javier Aguirre,,Hernán Darío Gómez,,45610,"Sapporo Dome, Sapporo",,Group stage,2002-06-09,2–1,,,"Korea Republic, Japan",2002,Jared Borgetti · 28|Gerardo Torrado · 57,Agustín Delgado · 5,"['28&rsquor;|1:1|Jared Borgetti', '57&rsquor;|2:1|Gerardo Torrado']",['5&rsquor;|0:1|Agustín Delgado'],,,,,,,,,,,,,,,['65&rsquor;|2:1|Gerardo Torrado'],"['15&rsquor;|0:1|Iván Kaviedes', '27&rsquor;|0:1|José Francisco Cevallos', '49&rsquor;|1:1|Raúl Guerrón', '61&rsquor;|2:1|Carlos Tenorio', '87&rsquor;|2:1|Agustín Delgado']","['77&rsquor;|2:1|Luis Hernández|for Jared Borgetti', '87&rsquor;|2:1|Gabriel Caballero|for Johan Rodríguez', '90&rsquor;|2:1|Sigifredo Mercado|for Cuauhtémoc Blanco']","['35&rsquor;|1:1|Marlon Ayoví|for Edwin Tenorio', '53&rsquor;|1:1|Carlos Tenorio|for Iván Kaviedes', '58&rsquor;|2:1|Álex Aguinaga|for Alfonso Obregón']",2002,2002,North America,0,132,90,41,25,16,0,,7,716.0,28.99,11,4,3,2,0,0,0,0,0,0,2002,South America,0,59,56,20,18,13,0,,36,624.0,27.88,0,0,0,0,0,0,0,0,0,0,Home Win
Costa Rica,Türkiye,1,,,1,,,Alexandre Guimarães,,Şenol Güneş,,42299,"Incheon Munhak Stadium, Incheon",,Group stage,2002-06-09,1–1,,,"Korea Republic, Japan",2002,Winston Parks · 86,Emre Belözoğlu · 56,['86&rsquor;|1:1|Winston Parks'],['56&rsquor;|0:1|Emre Belözoğlu'],,,,,,,,,,,,,,,"['24&rsquor;|0:0|Gilberto Martínez', '43&rsquor;|0:0|Carlos Castro Mora']","['20&rsquor;|0:0|Emre Aşık', '45&rsquor;|0:0|Tugay Kerimoğlu', '89&rsquor;|1:1|Emre Belözoğlu']","['66&rsquor;|0:1|Hernán Medford|for Walter Centeno', '77&rsquor;|0:1|Steven Bryce|for Harold Wallace', '77&rsquor;|0:1|Winston Parks|for Wilmer López']","['75&rsquor;|0:1|İlhan Mansız|for Hakan Şükür', '79&rsquor;|0:1|Nihat Kahveci|for Yıldıray Baştürk', '88&rsquor;|1:1|Arif Erdem|for Tugay Kerimoğlu']",2002,2002,North America,0,103,61,27,16,13,0,,29,643.0,27.49,1,1,1,0,0,0,0,0,0,0,2002,Europe,0,46,33,15,10,11,0,,22,654.0,28.04,1,0,0,0,0,0,0,0,1,1,Draw
Japan,Russia,1,,,0,,,Philippe Troussier,,Oleg Romantsev,,66108,"Nissan Stadium, Yokohama",,Group stage,2002-06-09,1–0,,,"Korea Republic, Japan",2002,Junichi Inamoto · 51,,['51&rsquor;|1:0|Junichi Inamoto'],,,,,,,,,,,,,,,,"['15&rsquor;|0:0|Tsuneyasu Miyamoto', '42&rsquor;|0:0|Kōji Nakata', '90+1&rsquor;|1:0|Masashi Nakayama']","['13&rsquor;|0:0|Ruslan Pimenov', '38&rsquor;|0:0|Andrei Solomatin', '60&rsquor;|1:0|Dmitri Khokhlov']","['72&rsquor;|1:0|Masashi Nakayama|for Takayuki Suzuki', '75&rsquor;|1:0|Toshihiro Hattori|for Shinji Ono', '85&rsquor;|1:0|Takashi Fukunishi|for Junichi Inamoto']","['46&rsquor;|0:0|Dmitri Sychev|for Ruslan Pimenov', '52&rsquor;|1:0|Dmitri Khokhlov|for Marat Izmailov', '57&rsquor;|1:0|Vladimir Beschastnykh|for Alexey Smertin']",2002,2002,Asia,1,86,49,24,13,15,0,,32,634.0,25.8,1,0,0,0,0,0,0,0,0,0,2002,Europe,0,59,40,18,10,10,0,,28,644.0,27.8,1,0,0,0,0,0,0,0,0,0,Home Win
South Africa,Slovenia,1,,,0,,,Jomo Sono,,Srečko Katanec,,47226,"Daegu Main Stadium, Daegu",,Group stage,2002-06-08,1–0,,,"Korea Republic, Japan",2002,Siyabonga Nomvethe · 4,,['4&rsquor;|1:0|Siyabonga Nomvethe'],,,,,,,,,,,,,,,,"['12&rsquor;|1:0|Lucas Radebe', '59&rsquor;|1:0|Teboho Mokoena']","['35&rsquor;|1:0|Muamer Vugdalić', '52&rsquor;|1:0|Željko Milinovič', '62&rsquor;|1:0|Aleš Čeh', '75&rsquor;|1:0|Miran Pavlin']","['71&rsquor;|1:0|Delron Buckley|for Siyabonga Nomvethe', '80&rsquor;|1:0|George Koumantarakis|for Benni McCarthy', '84&rsquor;|1:0|Jabu Mahlangu|for Quinton Fortune']","['41&rsquor;|1:0|Milan Osterc|for Sebastjan Cimirotič', '60&rsquor;|1:0|Nastja Čeh|for Milenko Ačimovič', '60&rsquor;|1:0|Spasoje Bulajič|for Aleksander Knavs']",2002,2002,Africa,0,72,50,30,14,17,0,,37,623.0,26.77,1,0,0,0,0,0,0,0,0,0,2002,Europe,0,64,53,18,10,16,0,,25,649.0,28.57,0,0,0,0,0,0,0,0,0,0,Home Win
Italy,Croatia,1,,,2,,,Giovanni Trapattoni,,Mirko Jozić,,36472,"Kashima Soccer Stadium, Kashima",,Group stage,2002-06-08,1–2,,,"Korea Republic, Japan",2002,Christian Vieri · 55,Ivica Olić · 73|Milan Rapaić · 76,['55&rsquor;|1:0|Christian Vieri'],"['73&rsquor;|1:1|Ivica Olić', '76&rsquor;|1:2|Milan Rapaić']",,,,,,,,,,,,,,,['51&rsquor;|0:0|Christian Vieri'],['39&rsquor;|0:0|Robert Kovač'],"['23&rsquor;|0:0|Marco Materazzi|for Alessandro Nesta', '79&rsquor;|1:2|Filippo Inzaghi|for Cristiano Doni']","['57&rsquor;|1:0|Ivica Olić|for Davor Vugrinec', '62&rsquor;|1:0|Jurica Vranješ|for Zvonimir Soldo', '79&rsquor;|1:2|Dario Šimić|for Milan Rapaić']",2002,2002,Europe,0,53,26,21,7,11,3,,6,717.0,28.15,14,9,6,8,7,5,0,0,0,0,2002,Europe,0,50,37,14,7,17,0,,21,655.0,28.13,1,1,1,1,1,0,0,0,0,0,Away Win
Brazil,China PR,4,,,0,,,Luiz Felipe Scolari,,Bora Milutinović,,36750,"Jeju World Cup Stadium, Jeju",,Group stage,2002-06-08,4–0,,,"Korea Republic, Japan",2002,Roberto Carlos · 15|Rivaldo · 32|Ronaldo · 55,,"['15&rsquor;|1:0|Roberto Carlos', '32&rsquor;|2:0|Rivaldo', '55&rsquor;|4:0|Ronaldo']",,,,Ronaldinho (P) · 45,,,,,,,,,,,,"['25&rsquor;|1:0|Ronaldinho', '69&rsquor;|4:0|Roque Júnior']",,"['46&rsquor;|3:0|Denílson|for Ronaldinho', '70&rsquor;|4:0|Ricardinho|for Juninho Paulista', '72&rsquor;|4:0|Edílson|for Ronaldo']","['62&rsquor;|4:0|Yang Pu|for Ma Mingyu', '66&rsquor;|4:0|Shao Jiayi|for Qi Hong', '75&rsquor;|4:0|Qu Bo|for Hao Haidong']",2002,2002,South America,0,144,53,38,13,12,4,,2,784.0,26.7,16,14,6,10,8,5,1,1,1,1,2002,Asia,0,126,47,29,14,12,0,,50,566.0,26.65,0,0,0,0,0,0,0,0,0,0,Home Win
Sweden,Nigeria,2,,,1,,,Tommy Söderberg,,Festus Onigbinde,,36194,"NOEVIR Stadium Kobe, Kobe",,Group stage,2002-06-07,2–1,,,"Korea Republic, Japan",2002,Henrik Larsson · 35,Julius Aghahowa · 27,['35&rsquor;|1:1|Henrik Larsson'],['27&rsquor;|0:1|Julius Aghahowa'],,,Henrik Larsson (P) · 63,,,,,,,,,,,,"['31&rsquor;|0:1|Johan Mjällby', '69&rsquor;|2:1|Niclas Alexandersson']",['80&rsquor;|2:1|Taribo West'],"['64&rsquor;|2:1|Andreas Andersson|for Marcus Allbäck', '83&rsquor;|2:1|Magnus Svensson|for Anders Svensson']","['65&rsquor;|2:1|Nwankwo Kanu|for Celestine Babayaro', '70&rsquor;|2:1|Pius Ikedia|for Bartholomew Ogbeche']",2002,2002,Europe,0,64,29,24,8,16,0,,19,665.0,27.22,9,6,2,4,3,1,0,0,0,0,2002,Africa,0,71,36,26,7,12,0,,27,644.0,23.92,2,2,2,0,0,0,0,0,0,0,Home Win
Spain,Paraguay,3,,,1,,,José Antonio Camacho,,Cesare Maldini,,24000,"Jeonju World Cup Stadium, Jeonju",,Group stage,2002-06-07,3–1,,,"Korea Republic, Japan",2002,Fernando Morientes · 53|Fernando Morientes · 69,,"['53&rsquor;|1:1|Fernando Morientes', '69&rsquor;|2:1|Fernando Morientes']",,,Carles Puyol (OG) · 10,Fernando Hierro (P) · 83,,,,,,,,,,,,['9&rsquor;|0:0|Rubén Baraja'],"['44&rsquor;|0:1|Francisco Arce', '60&rsquor;|1:1|Diego Gavilán', '80&rsquor;|2:1|Roque Santa Cruz']","['46&rsquor;|0:1|Iván Helguera|for Luis Enrique', '46&rsquor;|0:1|Fernando Morientes|for Diego Tristán', '85&rsquor;|3:1|Xavi|for Juan Carlos Valerón']","['63&rsquor;|1:1|Jorge Luis Campos|for José Cardozo', '78&rsquor;|2:1|Estanislao Struway|for Denis Caniza']",2002,2002,Europe,0,97,35,25,8,7,0,,8,713.0,27.11,10,6,4,3,0,0,0,0,0,1,2002,South America,0,66,58,21,14,14,0,,18,671.0,28.2,5,2,2,0,0,0,0,0,0,0,Home Win
Argentina,England,0,,,1,,,Marcelo Bielsa,,Sven-Göran Eriksson,,35927,"Sapporo Dome, Sapporo",,Group stage,2002-06-07,0–1,,,"Korea Republic, Japan",2002,,,,,,,,David Beckham (P) · 44,,,,,,,,,,,['13&rsquor;|0:0|Gabriel Batistuta'],"['29&rsquor;|0:0|Ashley Cole', '50&rsquor;|0:1|Emile Heskey']","['46&rsquor;|0:1|Pablo Aimar|for Juan Sebastián Verón', '60&rsquor;|0:1|Hernán Crespo|for Gabriel Batistuta', '64&rsquor;|0:1|Claudio López|for Kily González']","['19&rsquor;|0:0|Trevor Sinclair|for Owen Hargreaves', '54&rsquor;|0:1|Teddy Sheringham|for Emile Heskey', '80&rsquor;|0:1|Wayne Bridge|for Michael Owen']",2002,2002,South America,0,70,34,23,5,10,2,,3,784.0,28.83,12,10,5,6,4,4,0,0,0,0,2002,Europe,0,65,34,17,9,14,1,,12,694.0,27.16,10,8,3,6,2,1,0,0,0,1,Away Win
Denmark,Senegal,1,,,1,,,Morten Olsen,,Bruno Metsu,,43500,"Daegu Main Stadium, Daegu",,Group stage,2002-06-06,1–1,,,"Korea Republic, Japan",2002,,Salif Diao · 52,,['52&rsquor;|1:1|Salif Diao'],,,Jon Dahl Tomasson (P) · 16,,,,,,,,,,,Salif Diao · 80,"['7&rsquor;|0:0|Ebbe Sand', '20&rsquor;|1:0|Jon Dahl Tomasson', '82&rsquor;|1:1|Thomas Helveg', '84&rsquor;|1:1|Christian Poulsen']","['10&rsquor;|0:0|Khalilou Fadiga', '62&rsquor;|1:1|Salif Diao']","['50&rsquor;|1:0|Martin Jørgensen|for Jesper Grønkjær', '62&rsquor;|1:1|Christian Poulsen|for Thomas Gravesen', '89&rsquor;|1:1|Peter Løvenkrands|for Dennis Rommedahl']","['46&rsquor;|1:0|Henri Camara|for Pape Sarr', ""46&rsquor;|1:0|Souleymane Camara|for Moussa N'Diaye"", '83&rsquor;|1:1|Habib Beye|for Souleymane Camara']",2002,2002,Europe,0,62,38,20,10,11,0,,20,657.0,27.96,2,2,2,1,0,0,0,0,0,0,2002,Africa,0,79,46,26,12,21,0,,42,599.0,25.23,0,0,0,0,0,0,0,0,0,1,Draw
Cameroon,Saudi Arabia,1,,,0,,,Winfried Schäfer,,Nasser Al-Johar,,52328,"Saitama Stadium 2002, Saitama",,Group stage,2002-06-06,1–0,,,"Korea Republic, Japan",2002,Samuel Eto'o · 66,,"[""66&rsquor;|1:0|Samuel Eto'o""]",,,,,,,,,,,,,,,,['10&rsquor;|0:0|Pierre Womé'],['59&rsquor;|0:0|Al Hasan Al-Yami'],"[""46&rsquor;|0:0|Salomon Olembé|for Daniel N'Gom Kome"", ""74&rsquor;|1:0|Pius Ndiefi|for Patrick M'Boma"", '84&rsquor;|1:0|Pierre Njanka|for Pierre Womé']","['35&rsquor;|0:0|Al Hasan Al-Yami|for Obeid Al-Dosari', '72&rsquor;|1:0|Abdullah Jumaan Al-Dosari|for Abdullah Zubromawi', '86&rsquor;|1:0|Mohammed Noor|for Abdulaziz Khathran']",2002,2002,Africa,0,65,25,23,5,13,0,,17,672.0,25.4,4,1,1,1,0,0,0,0,0,0,2002,Asia,0,156,73,48,17,13,0,,34,627.0,26.3,2,1,1,0,0,0,0,0,0,0,Home Win
France,Uruguay,0,,,0,,,Roger Lemerre,,Víctor Púa,,38070,"Busan Sport Complex Asiad Stadium, Busan",,Group stage,2002-06-06,0–0,,,"Korea Republic, Japan",2002,,,,,,,,,,,,,,,Thierry Henry · 25,,,,['45+2&rsquor;|0:0|Emmanuel Petit'],"['11&rsquor;|0:0|Pablo García', '45+2&rsquor;|0:0|Sebastián Abreu', '45+3&rsquor;|0:0|Marcelo Romero', '47&rsquor;|0:0|Darío Silva']","['16&rsquor;|0:0|Vincent Candela|for Frank Leboeuf', '81&rsquor;|0:0|Djibril Cissé|for David Trezeguet', '90&rsquor;|0:0|Christophe Dugarry|for Sylvain Wiltord']","['60&rsquor;|0:0|Federico Magallanes|for Darío Silva', '71&rsquor;|0:0|Gonzalo de los Santos|for Marcelo Romero', '72&rsquor;|0:0|Gianni Guigou|for Darío Rodríguez']",2002,2002,Europe,0,101,39,33,6,10,1,,1,802.0,28.84,10,6,4,5,4,1,0,0,0,0,2002,South America,0,56,50,18,15,12,2,,24,652.0,25.76,9,7,2,4,3,1,0,0,0,0,Draw
Russia,Tunisia,2,,,0,,,Oleg Romantsev,,Ammar Souayah,,30957,"NOEVIR Stadium Kobe, Kobe",,Group stage,2002-06-05,2–0,,,"Korea Republic, Japan",2002,Yegor Titov · 59,,['59&rsquor;|1:0|Yegor Titov'],,,,Valeri Karpin (P) · 64,,,,,,,,,,,,"['27&rsquor;|0:0|Igor Semshov', '88&rsquor;|2:0|Dmitri Alenichev']","['50&rsquor;|0:0|Hassen Gabsi', '75&rsquor;|2:0|Ziad Jaziri']","['46&rsquor;|0:0|Dmitri Khokhlov|for Igor Semshov', '55&rsquor;|0:0|Dmitri Sychev|for Vladimir Beschastnykh', '78&rsquor;|2:0|Dmitri Alenichev|for Marat Izmailov']","['67&rsquor;|2:0|Imed Mhedhebi|for Adel Sellimi', '67&rsquor;|2:0|Zoubeir Baya|for Hassen Gabsi', '84&rsquor;|2:0|Ali Zitouni|for Khaled Badra']",2002,2002,Europe,0,59,40,18,10,10,0,,28,644.0,27.8,1,0,0,0,0,0,0,0,0,0,2002,Africa,0,85,44,23,11,16,0,,31,635.0,27.48,2,0,0,0,0,0,0,0,0,0,Home Win
USA,Portugal,3,,,2,,,Bruce Arena,,António Luís Alves Ribeiro Oliveira,,37306,"Suwon World Cup Stadium, Suwon",,Group stage,2002-06-05,3–2,,,"Korea Republic, Japan",2002,John O'Brien · 4|Brian McBride · 36,Beto · 39,"[""4&rsquor;|1:0|John O'Brien"", '36&rsquor;|3:0|Brian McBride']",['39&rsquor;|3:1|Beto'],Jorge Costa (OG) · 29,Jeff Agoos (OG) · 71,,,,,,,,,,,,,['90+2&rsquor;|3:2|DaMarcus Beasley'],"['34&rsquor;|2:0|Beto', '52&rsquor;|3:1|Petit']","['46&rsquor;|3:1|Cobi Jones|for Earnie Stewart', '75&rsquor;|3:2|Joe-Max Moore|for Landon Donovan', '80&rsquor;|3:2|Carlos Llamosa|for Eddie Pope']","['69&rsquor;|3:1|Paulo Bento|for Rui Jorge', '73&rsquor;|3:2|Jorge Andrade|for Jorge Costa', '80&rsquor;|3:2|Nuno Gomes|for Rui Costa']",2002,2002,North America,0,91,46,30,16,13,0,,13,690.0,28.76,6,3,2,1,1,0,0,0,0,1,2002,Europe,0,109,33,28,5,9,0,,5,726.0,28.29,2,1,0,1,1,0,0,0,0,0,Home Win
Germany,Republic of Ireland,1,,,1,,,Rudi Völler,,Mick McCarthy,,35854,"Kashima Soccer Stadium, Kashima",,Group stage,2002-06-05,1–1,,,"Korea Republic, Japan",2002,Miroslav Klose · 19,Robbie Keane · 90+2,['19&rsquor;|1:0|Miroslav Klose'],['90+2&rsquor;|1:1|Robbie Keane'],,,,,,,,,,,,,,,,,"['75&rsquor;|1:0|Oliver Bierhoff|for Carsten Jancker', '85&rsquor;|1:0|Marco Bode|for Miroslav Klose', '89&rsquor;|1:0|Jens Jeremies|for Bernd Schneider']","['73&rsquor;|1:0|Steven Reid|for Gary Kelly', '73&rsquor;|1:0|Niall Quinn|for Ian Harte', '87&rsquor;|1:0|Kenny Cunningham|for Steve Staunton']",2002,2002,Europe,0,100,58,24,13,10,3,,11,695.0,28.15,14,14,6,12,9,6,0,1,1,1,2002,Europe,0,66,28,21,7,9,0,,15,674.0,27.48,2,2,2,1,0,0,0,0,0,0,Draw
China PR,Costa Rica,0,,,2,,,Bora Milutinović,,Alexandre Guimarães,,27217,"Guus Hiddink Stadium, Gwangju",,Group stage,2002-06-04,0–2,,,"Korea Republic, Japan",2002,,Rónald Gómez · 61|Mauricio Wright · 65,,"['61&rsquor;|0:1|Rónald Gómez', '65&rsquor;|0:2|Mauricio Wright']",,,,,,,,,,,,,,,"['60&rsquor;|0:0|Li Tie', '72&rsquor;|0:2|Xu Yunlong', '77&rsquor;|0:2|Li Xiaopeng']","['15&rsquor;|0:0|Luis Marín', '17&rsquor;|0:0|Hernán Medford', '79&rsquor;|0:2|Rónald Gómez', '85&rsquor;|0:2|Walter Centeno']","['26&rsquor;|0:0|Qu Bo|for Sun Jihai', '66&rsquor;|0:2|Su Maozhen|for Yang Chen', '74&rsquor;|0:2|Yu Genwei|for Fan Zhiyi']","['57&rsquor;|0:0|Hernán Medford|for Rolando Fonseca', '70&rsquor;|0:2|Steven Bryce|for Harold Wallace', '80&rsquor;|0:2|Wilmer López|for Paulo Wanchope']",2002,2002,Asia,0,126,47,29,14,12,0,,50,566.0,26.65,0,0,0,0,0,0,0,0,0,0,2002,North America,0,103,61,27,16,13,0,,29,643.0,27.49,1,1,1,0,0,0,0,0,0,0,Away Win
Japan,Belgium,2,,,2,,,Philippe Troussier,,Robert Waseige,,55256,"Saitama Stadium 2002, Saitama",,Group stage,2002-06-04,2–2,,,"Korea Republic, Japan",2002,Takayuki Suzuki · 59|Junichi Inamoto · 67,Marc Wilmots · 57|Peter Van der Heyden · 75,"['59&rsquor;|1:1|Takayuki Suzuki', '67&rsquor;|2:1|Junichi Inamoto']","['57&rsquor;|0:1|Marc Wilmots', '75&rsquor;|2:2|Peter Van der Heyden']",,,,,,,,,,,,,,,"['31&rsquor;|0:0|Kazuyuki Toda', '54&rsquor;|0:0|Junichi Inamoto']","['21&rsquor;|0:0|Peter Van der Heyden', '62&rsquor;|1:1|Gert Verheyen', '82&rsquor;|2:2|Eric Van Meir']","['64&rsquor;|1:1|Alessandro Santos|for Shinji Ono', '68&rsquor;|2:1|Hiroaki Morishima|for Takayuki Suzuki', '71&rsquor;|2:1|Tsuneyasu Miyamoto|for Ryuzo Morioka']","['68&rsquor;|2:1|Wesley Sonck|for Johan Walem', '83&rsquor;|2:2|Branko Strupar|for Gert Verheyen']",2002,2002,Asia,1,86,49,24,13,15,0,,32,634.0,25.8,1,0,0,0,0,0,0,0,0,0,2002,Europe,0,66,43,17,11,12,0,,23,653.0,29.45,10,6,5,1,1,0,0,0,0,0,Draw
Korea Republic,Poland,2,,,0,,,Guus Hiddink,,Jerzy Engel,,48760,"Busan Sport Complex Asiad Stadium, Busan",,Group stage,2002-06-04,2–0,,,"Korea Republic, Japan",2002,Hwang Sun-hong · 26|Yoo Sang-chul · 53,,"['26&rsquor;|1:0|Hwang Sun-hong', '53&rsquor;|2:0|Yoo Sang-chul']",,,,,,,,,,,,,,,,"['70&rsquor;|2:0|Park Ji-sung', '90&rsquor;|2:0|Cha Du-ri']","['31&rsquor;|1:0|Jacek Krzynówek', '79&rsquor;|2:0|Tomasz Hajto', '84&rsquor;|2:0|Piotr Świerczewski']","['50&rsquor;|1:0|Ahn Jung-hwan|for Hwang Sun-hong', '61&rsquor;|2:0|Lee Chun-soo|for Yoo Sang-chul', '89&rsquor;|2:0|Cha Du-ri|for Seol Ki-hyeon']","['46&rsquor;|1:0|Paweł Kryszałowicz|for Maciej Żurawski', '50&rsquor;|1:0|Tomasz Kłos|for Jacek Bąk', '64&rsquor;|2:0|Marcin Żewłakow|for Radosław Kałużny']",2002,2002,Asia,1,95,60,28,14,23,0,,40,603.0,27.13,5,0,0,0,0,0,0,0,1,1,2002,Europe,0,63,41,21,10,12,0,,38,615.0,28.78,5,5,2,2,2,0,0,0,0,0,Home Win
Croatia,Mexico,0,,,1,,,Mirko Jozić,,Javier Aguirre,,32239,"Denka Big Swan Stadium, Niigata",,Group stage,2002-06-03,0–1,,,"Korea Republic, Japan",2002,,,,,,,,Cuauhtémoc Blanco (P) · 60,,,,,,,Boris Živković · 59,,,,,,"['46&rsquor;|0:0|Milan Rapaić|for Robert Prosinečki', '64&rsquor;|0:1|Daniel Šarić|for Davor Šuker', '67&rsquor;|0:1|Mario Stanić|for Alen Bokšić']","['68&rsquor;|0:1|Luis Hernández|for Jared Borgetti', '79&rsquor;|0:1|Francisco Palencia|for Cuauhtémoc Blanco']",2002,2002,Europe,0,50,37,14,7,17,0,,21,655.0,28.13,1,1,1,1,1,0,0,0,0,0,2002,North America,0,132,90,41,25,16,0,,7,716.0,28.99,11,4,3,2,0,0,0,0,0,0,Away Win
